from,to,cost,flow
3166,9517,53.62525028443885,131.99111
8889,6971,1691.1139764621523,-0.0
11755,10008,1.608209064332671,-0.0
11815,11832,10.420104068373066,191.96928
4349,2561,0.20631559202924368,0.0
9307,9309,1.6579596080350598,2.4748073
6445,1048,11.10848385675397,0.0
11060,10730,2.8004296780737223,1.0006418
7361,149,6.8926079503428275,1.5e-12
6911,5544,1.1397012292351376,-0.0
10972,10729,8.976262616120163,-0.0
5187,7711,5.601198524128167,1.0073735
11459,10824,1.9893208122256774,2.5016045
4000,5271,1.0676322647427254,4.4408921e-16
6386,5956,129.50649272942036,0.0
3997,769,0.58485025312438,0.0
6443,1842,4.780753820504782,-0.0
3418,1891,2.3134984158735716,0.0
11603,10824,0.3796753815725088,1.5394489
9688,9683,12.092052080465495,0.81435966
4345,6119,6.133037170214859,0.0
11821,4291,0.8698745652096412,0.92366934
2650,835,2.138960847678393,0.0
12879,12873,50.190992193375095,0.0
116,11208,15.598337955207867,522.69146
14364,4852,1.0961355680596365,0.0
4450,1948,65.81176009678057,0.0
2084,8977,0.5909142648264792,297.66432
1949,77,12.107911372410978,0.0
1741,3590,5.165645164738079,140.06722
4369,3271,3.3054283575030237,45.627937
7333,2718,9.966014697668404,1.3322676e-15
4840,8096,29.470882332817464,0.25647041
6360,581,4.77823754900735,0.0
10199,1030,177.99252129052778,1e-12
4384,928,6.050978693940477,0.0
5532,1833,31.35307482868897,1e-12
9151,1704,4.30947031036053,0.0
13453,13386,2.175217317684956,192.43111
7136,8770,37.334336163357925,26.528354
12154,12153,21.855748648060548,2.342606
6486,643,1.8246808037781868,-0.0
3380,8445,45.45861482722991,0.0
3800,9390,21.44308903715537,12.649015
3614,419,5.376476340465225,0.0
6884,1840,1.5099493444664467,-0.0
6326,1568,8.39618199341613,-0.0
6485,4747,0.7042568397538209,0.80821068
14189,13427,0.2389395354405501,0.0
10893,2358,3.2703615389014082,2.4999113e-12
10855,10798,0.6016388077113028,183.07896
7435,6181,3.7770019677673203,1.8073986e-12
6105,897,0.16242908289485652,0.0
11392,1679,2.761572630385058,25.391717
10252,7464,11.397704191989678,3.810136
857,7606,90.84424316467317,0.62398987
4286,4624,22.8883010919707,0.0
8741,1914,170.5312059060509,-0.0
10618,5734,2.6928298153406534,71.318271
5704,1641,122.64491085964093,0.0
1136,7846,0.6290326407704656,1e-12
2138,2513,27.673003769158843,4.9984903e-12
10122,3669,4.757315557991037,0.0
7908,10522,0.4737515538592521,0.0
13650,12722,2.449564819969509,53.110987
7809,185,2.067674976967837,0.0
6550,6680,15.560101109080394,10.972703
12309,12311,1.0706365298240106,0.26440249
187,8273,6.51292584069627,4.4259156
6822,9035,0.8747954204317149,206.97955
6246,1160,0.3346002183823191,-0.0
6268,5251,6.771085002645527,21.937147
12946,12944,23.59213723429252,-0.0
2861,12269,2.967765632110531,16.982572
9342,2265,0.6893371758096273,0.0
10124,10123,1.6501653201410165,2.220446e-16
6913,6795,142.97308418114883,0.0
5551,1906,16.978671604140715,1769.7748
6152,14394,188.82492353800143,-0.0
6831,21,18.912206276251823,-0.0
5342,179,28.33963946401057,0.0
8901,11824,9.381590009240803,302.2821
2244,1634,4.515317404028106,0.0
820,9718,2.6077301376272337,20.467396
11844,11033,2.951891944920127,3.8486223
5125,6335,3.1926737152997227,0.0
13464,13203,10.553449509732225,1005.3261
6439,705,2.2191001131922814,0.0
2083,10836,2.791624243502145,3.4252738
8006,8007,2.4745118545561473,0.4468402
14386,13307,23.734445265821318,-0.0
9065,2605,142.64007914932736,5.0093263e-13
6524,4933,16.318419932638076,7256.1562
13470,12824,6.616467560294309,0.0
385,3694,1.7826042059214786,379.81584
2877,8068,10.419789035253485,0.26704651
11894,318,0.30858717997379265,-0.0
823,7049,3.4095661720787294,1.4171973
4596,1388,39.66431190936451,0.0
4572,3288,3.4491171181987967,-0.0
13483,1287,7.843411836516109,0.0
11793,7134,2.8176326461491485,38.062874
11372,6784,10.419036114318065,12.777426
14385,6271,2.266776037943747,27.115175
5826,6951,0.8110689254979491,-0.0
7731,401,1.7945270687245878,0.0
13512,12308,1.9538452707232967,146.90869
11287,1670,1.3115944540119195,0.0
10096,10095,1.1163172229064042,-0.0
6302,5329,4.0161404446037805,-0.0
11810,148,2.2246030760055913,0.0
12663,9347,209.98378452002325,100.98945
11120,904,6.097234038937539,67.672842
2907,13151,47.839060179073606,8.8817842e-16
7856,3498,10.453140558549835,0.0
7053,1164,4.84250755324704,5e-13
7846,1856,21.168417470255957,3e-12
878,707,0.8592033174263535,0.0
10883,5336,64.7490367893861,30.948284
10516,10184,8.949202642822076,14.855682
8801,8793,4.5438652750032205,1.4210855e-14
3396,198,2.9825563015047574,0.0
8278,1830,6.764394538922504,209.66733
2876,11460,614.9744994042919,0.0
14269,12757,14.310689857694673,53.110987
3315,7401,2.2184343629673924,1e-12
5967,3713,1.3960392109556872,0.0
11884,11882,0.6837814980787297,-0.0
11042,10982,0.9129498105061356,2.6555494
4488,12754,5.749098626340733,0.79320746
2258,3205,13.325332649663377,65.952556
3016,221,3.1266735613606347,0.0
1883,13631,4.594258560673322,88.518312
13731,12458,1.214392621136839,0.0
13166,7724,22.990080134326398,0.0
3114,1615,9.157801950065263,0.0
11313,588,15.980310897987609,-0.0
2514,8656,12.170476147443722,19.269653
10070,768,2.349509280145655,-0.0
309,1426,57.79207541116028,294.48301
5135,969,10.23844170262425,0.0
9944,6488,6.358411398763823,0.0
3177,5192,1.3797588514094647,0.5437732
7440,8176,1.077989021105211,13.759505
11599,904,1.8108368181097831,3.6946774
12166,12167,2.026011409644886,0.026440249
5908,9250,0.5297262556491026,298.83562
2394,2634,55.352482890630135,0.0
6346,6811,5.103330837330581,1e-12
13390,4431,4.554758539594021,106.22197
9641,5777,44.22264775308012,0.0
6586,2661,1.4016070578105517,-0.0
5492,336,4.455732172743868,0.0
12895,4751,9.484792249260744,49.692263
14015,13598,0.3742640188338809,26.555494
10537,6922,3.1484546402230054,0.0
11936,11495,0.1258629781678661,-0.0
4775,2297,2.2415935452224187,-0.0
13956,12364,6.32758187275797,0.0
11510,11400,28.432646535078614,0.0
8500,50,29.552405113086596,5e-13
11331,2275,44.96972485782414,0.0
9554,5597,11.757500084274325,1e-12
13210,11988,31.341710041923562,0.0
3024,9507,4.507805462716477,2.4354251
10918,9838,0.9829222370569842,0.0
743,898,1.589238212314571,1e-12
9010,756,17.268328051688364,0.0
8346,8349,1.2354437293182268,69.056641
2723,13681,42.19190834216929,2e-12
12721,12726,4.158129161757011,0.46534838
5741,1977,19.654222630940136,0.0
13644,12438,2.5211745973795168,177.03662
9027,9006,29.240872143454062,51.93658
5845,5263,1.0489241728791217,-0.0
5765,2819,8.653584114217368,-0.0
9165,7756,1.9870209592588213,0.0
3826,1839,1.5591165193326548,0.0
4260,3932,1.1958936245838032,0.0
6046,8221,0.6506840487759825,151.87014
1507,347,10.922056171531075,-0.0
4390,1512,17.328523608939648,0.0
13241,13354,1.027106684920054,0.0
965,1673,1.202935784307393,0.0
7771,2422,2.492127827955258,0.0
9078,788,4.414574196818418,201.09783
10001,8957,6.915824049674888,218.66399
4225,3280,9.15069329796479,-0.0
153,7664,13.653785339596688,5e-13
3494,987,6.877859685618801,396.67849
2546,1905,4.085138487189417,0.0
5377,778,3.9674499513547983,-0.0
7612,1520,29.298444476926388,0.0
1820,872,0.8269728071684701,0.0
14333,13093,22.74736697458749,99.688589
4598,4018,2.856083218249019,-0.0
4936,7602,9.511818076190618,0.0
11505,11502,2.38485262298547,-0.0
11563,11343,0.19837041791838947,39.448378
9411,1738,45.88806790194477,-0.0
1139,9899,321.15331681708284,1.811157
4530,1353,20.94895934330644,24.592696
13951,13764,0.5824817288292188,53.110987
8197,11798,4.989334183052357,-0.0
11451,6715,31.256358409027793,7853.6002
3315,7401,2.2184343629673924,1e-12
6748,3462,5.643962464558601,-0.0
13965,13725,0.5438218163605465,53.110987
12694,12698,2.5595332325232745,5.2457453
5275,5447,11.08443914719804,0.0
8281,3790,14.14297698218504,0.0
8294,2484,24.65495851497772,-0.0
11796,11795,0.10169938771233124,0.57729334
10538,11343,153.17865030507502,253.71556
7411,1203,0.965382372668302,-0.0
5150,2417,20.849991000681346,0.0
3702,8301,0.8299585593256293,137.18259
11819,429,191.6234427193972,-0.0
1915,501,7.670883113927458,0.0
9236,6029,2.5096442190713364,6.1585095
11624,11627,0.7553932863871926,1.1545867
3824,8634,88.2762583165622,36.194056
11926,530,1.4536546254107754,-0.0
7263,2662,1.5452194991976291,0.0
11200,11121,0.7128684096644263,8.6209139
5330,524,2.2019732516178174,0.0
12443,12439,3.5851937300998804,0.48385655
10342,1353,29.09671644470292,-0.0
8257,6976,4.656262534930435,0.0
13818,13718,0.7331445198198017,53.110987
3514,3154,1.5659632032271738,0.0
11067,11123,0.3419616936850253,0.0
12056,12009,8.506853497686244,38.796237
13680,13663,5.3483531231557855,53.110987
12988,12987,1.71919502641697,0.0
7099,2084,2.7585143538756567,0.0
11826,1885,100.14227007582971,1.49325e-14
204,10104,0.7178202939249568,1.1368684e-13
8349,8346,1.2354437293182268,0.0
6047,7152,2.7164653606934204,0.0
7741,7420,54.90239774125042,1583.808
6926,4429,6.4259553015022375,-0.0
5321,325,2.07724163927243,-0.0
10392,4258,4.236035753576102,0.46183467
12461,12453,7.960493404689077,0.026440249
9648,5587,4.5186353597159385,2.6645353e-15
11236,10983,1.1983534007451928,2543.2542
11136,11118,0.5432040695986619,0.69275201
3571,8248,4.4480363536799175,1.171303
2330,2317,1.5525719105764515,0.0
14244,13700,2.389792091853418,0.0
13900,13899,0.7378295242326477,53.110987
9654,7300,63.0024934879799,2.6645353e-15
3907,213,107.6434961314123,-0.0
7843,8958,1.0955347471183323,0.8466969
951,6614,4.04086556749884,5.1159077e-13
7943,1379,38.72905807414916,204.47302
9585,2050,23.472857568934003,0.0
6608,2630,0.5592572064350044,-0.0
10639,7099,2.3425359348461425,-0.0
5619,8485,6.178283685209114,0.65426579
7547,1557,2.5750234956321507,-0.0
3304,5155,118.8827982754612,0.0
3166,1259,28.206198892915072,3.939597
11710,4740,1.2958322523736359,-0.0
10285,3771,12.554571400259638,11.314949
9494,783,7.001669883991703,0.0
2783,87,9.711637150894061,0.0
10955,9166,2.6256802490202404,-0.0
12492,12494,0.484965462408508,-0.0
13931,12327,0.5069874187590061,26.555494
8970,5899,5.3143958540281,-0.0
11133,408,3.833359899139975,-0.0
3980,6711,0.7459507338437065,0.0
2994,697,4.4862838496994195,0.0
14341,1199,7.110879822363727,0.0
14206,12828,26.18410301350508,355.19508
11838,11160,2.1506547659150126,15.394489
13308,4554,1.3703665840505084,0.0
11387,11383,1.346935922335593,-0.0
6510,370,17.513126987445233,0.0
9985,7622,7.040143572285537,0.0
11907,11906,1.081446802532344,2.1167422
3264,580,0.48793485292238375,0.0
10993,829,95.94242340257048,9.9475983e-13
2563,1726,1.620421333024621,0.0
9312,2765,16.2764443330516,0.0
6886,2249,6.3214887711549475,5e-13
2902,3561,17.809810473352,3.5e-12
8144,4726,126.1333355312617,0.0
11771,11064,0.24680072480823456,3.8486223
11534,4388,1.5628769564612994,4679.0251
7245,7443,7.082975227617568,132.78855
2988,216,15.582975895626788,439.88407
85,862,13.013195426679275,53.405185
30,1148,1.6812069985733364,1e-12
770,1082,19.453254735184263,5e-13
6743,6651,0.6006775858398864,2.5e-12
5341,8553,2.803187911946762,1.1104904
9010,3833,19.936770384951352,-0.0
5618,4119,20.46322106369132,11309.296
8053,8059,8.326860477491746,6.8506684
10075,3467,2.2571347902237116,46.183467
8655,1180,34.09173379167933,0.0
1792,8587,3.980776576468309,0.67158231
13847,14240,9.323337848062016,55.420161
3254,6848,5.909503984595481,9.7802479
7202,10370,107.34604375922731,-0.0
6135,4447,0.9905448744975354,-0.0
7071,3305,7.878016620248865,52.783128
14113,13261,172.5333835438181,0.0
10841,5682,2.0580284925112466,0.0
9413,2450,10.584565564577442,0.60019364
3029,5695,0.32704485665108735,0.12162514
6630,8133,14.497570504472,0.0
13369,13779,2.498179529343839,880.70387
293,3446,7.060484012438957,9.3045538e-13
1636,5494,26.489713535125514,32.038414
5823,5208,72.2493590210734,0.38486223
4618,9245,1.8079943819298911,13.836182
2656,753,45.83869652939855,166.0252
7361,1752,4.031532702151064,0.0
13250,13094,2.449643824889674,0.0
11031,9676,1.219249013048899,0.23091734
13912,12322,1.265736396754758,26.555494
4723,2737,74.14104482073473,-0.0
8522,2501,6.508394422181343,-0.0
11175,10742,0.13946852142273475,89.288037
7075,228,32.850624305228784,0.0
1493,8168,0.7449141188679812,38.013145
7898,6761,1.4641324293820102,-0.0
5385,6217,16.168673943875746,0.0
11190,11591,0.0037944898872589623,0.0
4177,11261,680.2731880935844,0.0
11309,11308,3.1693281692639825,8.0821068
10635,10471,0.45723221693690763,2.2706871
4907,2577,11.151260383839213,-0.0
10045,6646,2.4995285456330834,2.1937147
3393,11262,1034.4979165190564,0.0
9043,456,2.578079819433171,0.0
4106,3239,5.473698322457689,0.0
9491,2331,30.18839721983077,-0.0
11260,10755,30.333589321508043,35.961972
13192,12295,2.099967716480041,-0.0
5000,106,14.769764021417634,0.0
6702,4813,2.871335955869606,-0.0
4968,6971,16.696769705679337,0.0
12400,12172,34.01201286312086,0.0
7440,8180,3.885911635059549,93.524447
3735,11916,10.636640838321904,5e-13
188,8191,7.951588152918611,40.974453
7584,745,10.357051089632169,105.59534
6372,9447,8.000720833945534,5.319778
6352,495,92.97627205478766,0.0
5021,3909,0.9366747180660648,5.5511151e-17
11009,3664,11.722571382873689,0.0
9796,521,5.423220555293584,-0.0
9191,11089,3.6753253010260636,0.0
13682,13594,0.6773501898775663,0.0
13429,13548,2.2087523855964535,0.0
7164,606,8.000393544869704,0.0
9076,3295,65.5858052347636,0.0
3420,5225,35.1911779203106,1.1527948
13319,12569,1.0829696641346824,106.22197
11394,11130,0.6844551908665167,38.10136
3034,6425,78.24288898538362,2.5e-12
6434,8042,0.8615340587579432,1.377537
4242,272,5.32983881176369,164.03595
4388,1586,11.4390253064753,4679.0251
10750,4999,5.765331690865657,11.545867
8106,11740,2.3803594928930067,6096.8887
5466,9657,22.171999745864774,38.070122
3310,10114,94.39908183712149,0.0
12175,12191,32.256087180136525,375.94746
9940,5872,4.401733534272807,0.0
106,5955,21.785216903837306,5e-13
9367,9373,8.280379534673722,0.9042565
5654,3782,11.76635655489405,13.701095
7720,6911,0.6081016976501415,-0.0
14052,12996,3.890201485995738,27.71008
12518,12522,2.294800007365842,0.0
7591,4852,9.121182230925042,-0.0
10217,9603,1361.3284107425775,0.0
12658,12647,12.910538619435421,0.0
13485,12619,2.1581302656183112,-0.0
8830,8844,22.130591736276365,2.5990764
1148,2778,8.548798150209302,0.0
1731,187,6.013722978568315,0.0
6068,1195,11.313924006974892,-0.0
5699,1602,207.97428003547927,0.0
11252,8295,67.41611948654116,115.21806
5780,6397,40.14756108461337,0.0
8242,5478,4.678255163741043,180.68208
5320,2660,1.6971101739695833,-0.0
8384,2520,4.671511731456473,0.0
13661,14010,1.7830013531595619,0.0
3709,8392,1.4360115673982061,342.21878
3585,3479,11.133011303879538,0.0
837,2439,3.188234433735134,6692.6264
6407,78,6.793490980385097,2e-12
5948,449,138.6141648983302,137.35733
4246,421,2.0057823309706397,0.0
10229,8812,0.22128039817619358,0.0
3018,10905,1.3356324140600173,1.7053026e-13
13941,13940,0.26023309195412253,0.0
10593,11858,1.3746936095798765,0.0
3195,997,6.45853159491112,0.0
10746,1550,12.028090384412584,-0.0
11206,160,15.195090666159912,15.740865
14220,12840,1.0272246253289137,106.22197
11204,10827,0.1148655711549441,36.946774
11910,11911,2.035351590635876,0.0
3695,3786,1.3859772726551631,0.0
14069,13325,8.350827938267896,27.71008
55,2188,8.762848039890013,3.5524793
13477,794,4.686845551272059,48.959868
12994,12993,1.72469448830943,27.421882
3226,534,1.4186093121341536,0.0
7609,2721,75.282998855167,203.15677
444,7906,2.1885902279699643,47.642684
13555,12295,0.9013867901304818,53.110987
8406,8405,0.6886195803941958,24.999255
3983,10810,0.766837340520061,0.0
9687,1166,199.13931438749367,0.0
7689,6746,22.442704326732716,235.31089
4531,614,3.207081285923055,0.0
3142,470,4.768013151142624,0.0
13933,13440,0.2394067057846754,26.555494
3365,7567,3.0492852132077295,0.0
6077,180,5.782999987065521,0.0
4180,2237,18.123736365126184,0.0
9800,2,109.77205859976984,0.0
6842,1686,1.9014169306564939,-0.0
1360,1283,2.3005455542794677,0.0
3493,9597,4.825395326616234,25.520128
8055,8065,18.77490083393138,0.0
13903,13593,0.46912644124944963,53.110987
12758,13849,33.073612886758376,21.916782
9153,3476,7.5327598567316425,0.0
10558,10699,2.235398452856036,0.0
8662,4337,19.791414169531695,-0.0
3817,415,7.708883892804613,0.0
9245,4618,1.8079943819298911,0.0
1823,11278,46.725582605861334,0.0
11811,1575,1.587004784113025,-0.0
13789,13448,1.681077902604086,0.0
718,318,0.500221185426853,0.0
1207,436,7.658690464339533,0.0
10711,11236,1.840566883710122,2511.734
3266,11,14.7399729025755,0.0
10160,9070,2.6466070567593505,63.871708
4984,2756,19.51735881636355,0.0
286,7380,374.9610017974547,10.867794
7453,2692,0.580256247170551,-0.0
10935,7443,2.2563520520389764,235.03482
8581,6415,59.700781044476116,0.0
928,4296,32.11948172004795,5e-13
2947,6762,34.00152684462935,1.5e-12
75,6176,11.765135127635409,1e-12
10437,1391,6.803166003824471,3.5527137e-15
939,1382,2.2322919648535633,2e-12
8229,10390,12.12377218125258,93.783404
7233,2404,3.2530987953871873,-0.0
4457,49,66.07420012512797,0.0
8747,5852,4.4783864333720995,-0.0
13486,12674,4.735201601097669,53.110987
3795,10617,49.280560377295934,375.09422
13969,13333,2.1844822615064747,26.555494
10241,2555,18.336398676892074,1.5e-12
5270,1186,12.593275989662061,0.0
2408,3647,0.4541955768896951,0.0
12268,13896,10.601033061418015,39.301245
6598,741,59.09851560852789,0.0
7624,1356,3.3913172427656355,0.0
5856,6390,3.7280216459671016,0.0
13612,12089,1.2898619109805278,53.110987
11359,3787,11.766540125786339,274.21221
13323,13322,3.217059669398602,212.44395
2695,4879,0.48494465663538644,-0.0
10015,128,2.434208690218639,12.700453
4454,7789,1.074777574122301,0.0
4100,1148,0.8992530352736904,1.9895197e-12
10472,8025,9.023260861590249,0.0
3847,3411,1.3628196105860164,0.0
10314,9828,1.7482559954192738,79.47405
2678,3190,37.31786481110425,-0.0
4473,3213,1.9188702691331259,0.0
12742,13959,375.4671722523683,2.620085e-15
7856,1523,1.8487927386732321,-0.0
2573,421,57.987345448530476,1e-12
7889,10521,4.653800631412488,0.0
5590,9352,1.0756289910347194,67.412058
6304,2718,3.58856130048187,1590.1197
7337,10102,51.67777686178172,-0.0
6090,5334,0.8411455855139787,-0.0
13930,12295,1.7091373185154308,53.110987
7887,901,55.431493213932875,8.8817842e-16
13891,13832,0.03515919613300833,-0.0
6334,13928,44.62237090373553,5e-13
6446,712,160.62469112651544,0.0
13020,12978,2.5890639476452963,0.0
12523,13223,14.282843470339786,1.5758388
2474,8549,61.35738279018696,0.0
4143,4548,3.1131224806395363,152.23992
10583,2765,22.49732688319933,-0.0
3068,2513,7.017340928170656,399.02153
1582,5024,180.3605587301267,-0.0
10562,9822,13.114072233951468,22.32879
11844,11033,2.951891944920127,0.0
4546,2459,0.9344152414944223,-0.0
6486,700,6.455997580253273,0.0
11958,3413,5.271432297151653,53.002122
14186,13494,5.819773858846861,53.110987
2345,1386,3.685074590795319,0.0
6953,9148,3.2139655047571756,20.118385
757,2644,542.8752483475787,0.0
2325,1500,25.73336650698851,4.0425453e-13
13165,13993,7.267184015126316,216.33295
4949,12286,2.4559593940509594,6.2213905
12347,12376,5.1870267713921,1.4145533
10683,2579,1.4234025653042206,-0.0
11007,13764,6.93942650434803,34.781667
7791,11831,218.77358669261028,-0.0
5059,6786,7.846346234628131,29.557419
2859,543,15.912549454055977,0.0
6137,13925,4.537612382520029,0.0
7208,8751,5.485959886754937,1.2955722
12480,2670,182.10538556975752,105.24897
8201,8199,3.668767948330248,38.563103
3905,289,0.5488197188325253,0.0
2329,3093,1.0713900682469788,1e-12
8550,8556,2.9600369604682726,2.2394891
10497,2084,65.88541817306081,2168.3944
3140,61,17.57779680185127,4e-12
10325,6439,0.5609378348466796,437.97321
9504,783,1.0813579807091445,35.056795
1691,4526,5.31688820496653,0.0
4969,1934,0.8773631265359506,0.0
1337,910,6.650722858475973,0.0
9527,1090,38.08277871224792,7.1054274e-15
5195,75,238.1139322026195,357.11555
11221,1484,34.621424601379886,49.890105
14377,14376,0.7421064852573463,-0.0
7683,7477,4.095254186187578,2e-12
9927,6072,26.486277818547926,0.0
4361,1796,28.20382849446011,112.2141
13224,12830,9.816306281725732,92.366934
10379,2560,3.897666818307913,0.0
5740,7843,3.920476476338501,0.38486223
4967,2925,2.3156007860617263,-0.0
13175,12680,3.824544016907632,13.00067
13686,2502,1.8571286831266183,26.555494
3007,1031,1.327980967749556,0.0
7932,9337,7.067149157833857,90.171824
12212,12213,4.241303707678084,20.996201
3366,6635,1.567882072671517,0.0
11957,173,18.554540016661026,1.0214052e-14
7959,410,6.166404377742084,-0.0
6161,1738,0.40288843228858373,144.7082
7159,11677,3.808449611436608,-0.0
12656,12658,15.455329701435035,5.2774736
10635,10471,0.45723221693690763,0.0
12493,12511,31.17278046807302,0.0
11537,8903,205.55955477231387,15.394489
14175,2176,66.74680449217863,262.97437
14184,12882,8.502640541698717,16.150404
6619,710,2.7636554385314516,0.0
2357,7246,5.319535056788807,233.2215
87,8885,31.30687982371188,5.9713735
6262,7991,5.525242474198993,3.5615015
6522,5642,4.969709162636826,3066.64
10823,1229,6.175728695915846,3.5527137e-15
10869,225,1.4533155096430963,233.86295
7952,5105,46.46904966790766,1e-12
7659,420,2.7333445909267646,0.0
13233,5483,91.41444725245927,2e-12
8685,8689,2.474184766710258,4.362641
200,8102,19.305449287416323,3.2443551
5577,62,3.7716809376784846,0.0
10900,10899,0.07282388744302315,263.24576
256,8109,3.520882816064613,0.73503891
10742,5766,0.6514458434315622,108.53115
7492,7439,5.451561302752815,-0.0
5017,2483,19.99094991813915,24.578855
8306,1418,4.181784350757699,0.0
1531,1442,8.316542624301517,0.0
12467,12465,1.2788804780755196,9.9831254e-13
5174,1771,17.73542284440528,-0.0
7876,9544,3.992133392154617,4.7142963
13504,13513,0.15081316132450737,0.0
5615,575,13.736937776729613,-0.0
2829,3707,0.7679099640234462,2e-12
3570,2981,3.5574640099761,0.0
5633,12068,1336.7841934047474,2e-12
7180,2886,2.3460573321474945,0.0
12475,12505,16.4825793016272,1.5388225
3785,3133,0.5865787765449711,0.0
14128,14127,2.3451458494109607,-0.0
12601,14384,23.097134255627942,14.06192
13294,4268,1.1703603772177258,26.555494
1235,3407,3.381261194039954,0.38486223
10152,10115,25.371648828536536,1.1545867
12028,12031,4.22915035541925,0.45212825
1922,6414,5.107712250524116,1e-12
11715,11946,1.8129622781340748,0.0
3341,7960,5.242902563568112,497.61223
14192,2351,0.48705220970377516,26.555494
10536,2598,67.6398828340372,1.0000889e-12
2262,3950,5.127871115095741,1e-12
14351,14352,0.4124718256923964,0.0
3711,1408,3.765221481276949,0.0
14196,12769,78.29157195556233,4465.8124
4933,8938,1.180667634806503,515.51346
10686,7545,12.701428128482641,2.1167422
2310,2769,1.6747823899713237,0.0
12448,12445,1.201737552820182,0.0
9365,1337,3.8707935947904923,0.0
13185,6375,172.33130358842848,49.422573
9997,1412,13.718434599891907,0.0
8261,8278,12.352120877022092,0.0
3846,6876,21.550929827660273,3.0788978
3578,12822,8.151877260694246,30.752653
2609,6205,40.781865459851225,0.72975086
11683,9286,1.5989278813823167,1.73188
13797,13463,0.21851805909447214,26.555494
7953,11125,14.862399768786323,0.0
10568,10636,0.4635410911707705,0.0
2213,5768,18.459269524531564,0.0
10779,246,18.836558821686275,12.892885
944,5072,5.948984463371817,5.6767214
853,2976,23.063311735320855,4.2531739
703,8560,1.215840310333208,109.653
10384,4606,5.655536769001059,5.0218379
2505,1529,6.503360504612898,0.0
5846,297,0.994077313042568,-0.0
5486,12659,3.8831839116168516,166.06955
7036,1210,12.965985863770701,0.0
4718,8459,10.199130188971823,0.0
14162,12900,6.940132712564448,0.31992701
6990,4121,595.1632552495199,0.0
10290,9962,23.08586130265998,66.698089
3910,2807,48.22307870477552,5e-13
9387,9385,1.613412427294687,-0.0
12461,12459,4.589312051794956,0.013220124
867,9298,0.416567928690728,241.89655
3426,6551,401.23334623602045,0.0
7558,6492,27.77877282245194,-0.0
14287,13700,1.2959865805718627,53.110987
14006,13606,0.6521086633994863,26.555494
7658,4409,1.0801858067304375,-0.0
8501,8502,0.3101638693559508,0.0
5220,9637,0.7248236155712704,11.948348
13770,13350,1.9153180456186507,53.110987
13292,1971,584.8065084934117,0.0
13769,12159,8.097340131837958,106.22197
2330,5967,4.986420869045777,0.0
10412,2033,993.6947411232779,18066.614
13259,13112,12.369425501467076,53.110987
10166,2293,1.43045729042396,213.9834
2408,5965,1.0545532728598077,2e-12
10502,9323,1.2901342835817133,1.6549076
985,3017,80.22549435296737,2.5e-13
8520,8515,2.6681274987973085,-0.0
10027,6957,3.472260751991593,1.2700453
5076,2465,8.19823579944051,-0.0
9445,5388,69.18213006259357,0.0
11396,2409,0.7945926167558862,-0.0
10015,9176,7.776001772363636,0.0
13025,14330,56.431004545464134,2546.3284
10518,4113,2.440474615089876,0.38486223
5427,7120,32.2463051285794,5e-13
12440,12437,2.503320918499726,3e-12
4328,508,1.8805745478762397,0.0
8980,3407,0.1998650841019021,0.0
6365,1437,83.86911223075865,0.0
13430,12205,1.0152456820089806,53.110987
4273,2381,1.5349689434914064,0.0
5678,6508,81.87249893198585,719.62107
3402,762,0.6833274789016731,0.0
11423,1143,4.225606218543575,120.15399
9363,2523,11.7909838294735,0.0
9685,9692,13.789492681942944,0.49178862
1947,1292,1.174349917563062,0.0
4064,781,8.361094609765521,21.552285
13780,13180,0.7232695517566061,-0.0
1660,12507,1.7969093968063,0.22738614
12905,12904,4.837428917915648,0.0
13363,12160,450.8635684752842,3.2230663
11196,6409,1.1274545848056208,2.2322009
7129,78,1.2188610758003917,0.0
11255,9277,23.189558246552515,115.52482
9940,2599,157.17511468353314,7.8553978
12766,12764,7.272705793096126,-0.0
2706,405,3.680784298830546,0.0
507,6661,6.446141074348054,33.858947
7298,927,2.3353607989617187,-0.0
2229,8148,0.834633734876135,14.891148
11766,10824,0.8389891333019268,0.0
13364,14017,0.36251006101763406,0.0
10833,7176,13.975288395524199,3.9987577
275,9168,7.282099993425995,1014.142
13351,12672,1.3420269415291355,0.0
8678,8682,4.294626388003992,0.37545153
60,5437,34.583125685799196,5.1770007
6011,11041,3.5054882758024926,0.0
3077,1188,2.831437943202978,0.0
3541,1806,15.323013861229837,-0.0
3947,10878,6.6598125374730754,0.0
4263,3366,0.7964341468369123,0.0
977,6940,8.320295476881382,6230.8191
5395,1902,3.164397866653578,0.0
2255,2245,2.533837997559383,0.0
421,4835,16.51602135677142,3e-12
11545,11638,1.3291899054374128,-0.0
6222,4288,116.54320806260691,66.658138
11205,4657,0.35505561179023054,75.432996
11869,1833,3.960788948274704,0.57729334
11369,11367,1.4480812298282926,-0.0
3300,5362,4.364453005871156,2e-12
13111,13110,4.776126801478674,50.900582
558,7635,333.6326442534678,1e-12
1390,2795,2.3902846684214203,0.0
417,3939,0.33657985078712055,0.0
1239,9719,5.948652729650254,2.4959595
1630,9783,8.51122945259887,13.112396
3926,1017,0.7847309929414067,-0.0
1777,9529,11.625862475664169,15.459613
7864,2646,3.8635093873793043,-0.0
6814,9553,35.94417455000262,2.0834916
4320,3537,69.20234737963096,0.0
14029,13313,0.933203384993249,53.110987
