from,to,cost,flow,flow_squared,cost_times_flow_squared
479,2080,0.035399157,0.004248404913867623,1.8048944312174565e-05,6.389174133909244e-07
8046,8037,1.110919842,0.005376458791086767,2.8906309132254182e-05,3.211259237400697e-05
200,5649,8.113687025,0.006566009472829543,4.3112480397287295e-05,0.0003498011728150368
11142,11963,0.236776439,0.0011937352454553245,1.4250038362422839e-06,3.3740733390678717e-07
10226,2518,0.624262702,0.0010527965587323676,1.1083805940787156e-06,6.919206645039441e-07
2977,645,0.14210046,0.0026961100847131833,7.269009588892129e-06,1.0329296063259825e-06
13574,12499,0.033790003,9.93695063044357e-10,9.874298783187289e-19,3.336525855067948e-20
1002,8966,0.061670741,0.02046945291275424,0.000418998502547463,2.583994812999243e-05
6141,3851,13.91411657,0.06566658959652846,0.0043121009892389,0.05999907582588237
13313,12529,1.342378269,0.005638201738636283,3.1789318845561204e-05,4.267329080459352e-05
2635,364,2.940025595,0.0007175990462258086,5.149483911441902e-07,1.5139614500679904e-06
14129,13407,0.113288661,0.00498440285732595,2.484427184411909e-05,2.8145742907402524e-06
8437,1560,19.46552777,0.03924698318910468,0.0015403256894458656,0.02998325248275289
7696,13858,0.076481743,0.014852832472484244,0.00022060663245568242,1.6872379767570964e-05
11640,8585,0.053782256,3.4020656367163545e-05,1.1574050596526255e-09,6.224785521393278e-11
10977,1241,0.609442964,0.015304528771087521,0.00023422860090504573,0.00014274897278914416
4336,1886,0.590508154,0.00047233302981592904,2.2309849105509532e-07,1.3174147811312985e-07
6603,8244,0.072557644,3.648280084502439e-05,1.3309947574977123e-09,9.657384378038536e-11
4313,9041,0.048657792,0.003540468348646199,1.2534916127765543e-05,6.099213416822612e-07
10248,8351,0.206769181,8.134698012466534e-05,6.617331175402698e-09,1.3682601475437832e-09
8595,10252,0.613132437,0.014477244328182402,0.00020959060333788953,0.00012850679739686053
12889,2235,13.49437437,0.05951292089025517,0.0035417877528897703,0.04779420987657561
3509,206,0.26617897,0.016604495055567357,0.0002757092560503608,7.338800579495131e-05
10603,3273,0.629343922,0.002452425811184806,6.014392359365453e-06,3.7851212758898875e-06
6229,5973,0.996838851,0.012462251045353654,0.00015530770111741823,0.00015481675033333862
6072,9902,0.106112829,2.7520833438194216e-05,7.573962731328288e-10,8.036946121618117e-11
4537,7527,0.836568515,2.5486743292905298e-09,6.495740836784532e-18,5.434132265653693e-18
6325,5597,0.414961755,3.3937976129696424e-09,1.1517862237798443e-17,4.779472328045069e-18
7891,1770,0.030943453,1.1055903283893182e-09,1.2223299742280003e-18,3.782311010801534e-20
710,8303,0.933504536,0.005017429464717159,2.5174598433411918e-05,2.350060182956852e-05
8867,10706,0.496217417,0.006974398550735676,4.8642235144503904e-05,2.4137124280512347e-05
3815,5303,0.505006108,0.01542478575885333,0.00023792401570652452,0.00012015308117168283
3147,4626,2.605145023,0.03259559457833811,0.001062472785915385,0.0027678956903004095
1872,5348,13.84741349,0.03622343363388295,0.0013121371442283228,0.01816970559171735
11947,4070,0.115580541,0.021772599799415565,0.0004740461020255107,5.479050493104972e-05
4123,7612,0.318619308,0.0066721634870728404,4.4517765598228003e-05,1.4184219668613613e-05
795,6004,2.386422344,6.602948597040308e-10,4.359893017515657e-19,1.0404546114448946e-18
13907,13906,0.016699736,0.0008047126078680158,6.475623812617429e-07,1.0814120810602453e-08
1606,11483,0.48416191,0.004088234245490193,1.6713659245998768e-05,8.092117183631921e-06
4176,183,1.352358048,0.0039139947225672244,1.5319354688284084e-05,2.0717252602867512e-05
1653,1648,0.160731499,1.105596092548862e-09,1.222342719859312e-18,1.9646897765472428e-19
216,8621,4.964523809,0.009664362039986985,9.33998936399414e-05,0.0004636859957335568
6556,1686,0.142919365,0.0017611945256542179,3.1018061571943855e-06,4.433081663393117e-07
10047,10046,0.003549311,0.0004329711093905105,1.8746398156684943e-07,6.653679718790159e-10
13615,6697,0.626365422,0.017157522266697124,0.00029438057033220763,0.0001843898101647339
13199,4593,0.080474971,0.0026271883357492547,6.9021185514969386e-06,5.554477902702782e-07
6014,3796,0.496411269,0.005611145891992625,3.148495822122571e-05,1.562948806501064e-05
14071,1274,0.216580798,0.0012070688401921634,1.4570151849628545e-06,3.155615114573726e-07
2265,9310,1.933801508,0.022205983148863278,0.0004931056876075998,0.0009535685222989535
3989,834,0.266523215,3.922238302351863e-09,1.5383953300436028e-17,4.10018069304207e-18
14355,13097,1.997336567,0.016004613522967007,0.0002561476540195384,0.0005116130759244885
9016,11634,0.200152729,0.012272053671124834,0.00015060330130696852,3.0143661752999016e-05
8966,2652,1.520077047,0.013005783949739223,0.00016915041614729438,0.00025712166507600037
6270,9640,0.249019984,0.012263759944832867,0.00015039980798448705,3.745255777790003e-05
11770,11821,0.908009187,0.001356712087419051,1.840667688148959e-06,1.671343171053306e-06
14013,13596,0.008263853,0.0006035342420456461,3.642535813216125e-07,3.0101380507653517e-09
10837,1643,0.252693705,1.0497359760677374e-05,1.1019456194508854e-10,2.7845472128756426e-11
10017,9176,0.161900394,0.0035927672240410953,1.2907976326143958e-05,2.0898064529453794e-06
10730,10773,0.123330808,0.0016947993358680986,2.872344788858948e-06,3.5424860366456347e-07
9601,6823,0.266128113,0.0019505697359975846,3.804722294989687e-06,1.0125435648546345e-06
14226,13385,0.157799974,0.0008047125897388946,6.475623520842785e-07,1.0218532232227801e-07
401,2447,0.234400331,0.003074017002227348,9.449580529982812e-06,2.2149848040391265e-06
9565,9554,0.466522976,0.004214310029092583,1.7760409021310327e-05,8.285638871598942e-06
3436,9936,0.342605482,6.965691318526028e-05,4.8520855544988875e-09,1.6623511101043287e-09
5278,1336,0.289912374,1.1005400527263261e-09,1.2111884076548647e-18,3.5113850662450157e-19
7469,1415,0.477418469,0.011704703834005981,0.0001370000918417943,6.540637409996883e-05
9465,9525,2.978015427,0.020157732980423455,0.00040633419891005146,0.00121006951287182
6868,9016,1.201782495,0.02424020657859603,0.0005875876149730102,0.0007061525099533635
4272,2465,1.729251758,0.0035198812966244484,1.2389564342326608e-05,2.1424675919822398e-05
14247,7259,0.582690177,0.0021128346102141067,4.464070090118596e-06,2.601169790951611e-06
11138,11589,0.741914537,0.010883429767520183,0.00011844904350454443,8.787906726976692e-05
775,5335,1.210477832,0.002325321997258709,5.407122390935232e-06,6.545201789137937e-06
7626,3702,0.058613615,1.1050544499586184e-09,1.2211453373733447e-18,7.157574266384635e-20
591,3927,0.295273503,0.07870948512301748,0.0061951830483305105,0.0018292734004067678
4910,2552,0.171773331,0.00026153360742866655,6.839982781465187e-08,1.1749266263549201e-08
12019,13406,19.33193419,0.01642679153147989,0.00026983948001869945,0.005216519069585318
13978,13977,0.031484919,0.004124115817047372,1.700833127242031e-05,5.355059324373205e-07
5824,10125,9.768102649,0.011808976230416624,0.00013945191961054482,0.0013621806653558977
8535,8539,0.092781549,4.819226448600534e-05,2.3224943562890915e-09,2.1548462392025978e-10
11319,11213,0.003800567,9.446729284191686e-05,8.924069416880475e-09,3.391652373150518e-11
6944,4607,0.52800333,0.005759784069483033,3.317511252707053e-05,1.7516569887417953e-05
3412,6417,2.237752375,0.015292749933328275,0.00023386820052331196,0.0005233391211580176
11209,11439,0.048098934,0.0004328937848397702,1.8739702895290128e-07,9.013597327401687e-09
14328,1495,0.100566981,0.0010516825271339354,1.1060361378788208e-06,1.1123071526337274e-07
1203,7219,0.188066206,0.03736879498510951,0.0013964268386391458,0.0002626206974994384
6604,5591,0.446124087,0.0008309547533723027,6.904858021520244e-07,3.0804234807153447e-07
7938,450,0.649254255,0.0006424482292525209,4.127397272696997e-07,2.679730241373921e-07
2057,373,6.307893481,0.022435472274539358,0.0005033504161816243,0.0031750808088907042
2862,1861,0.262653304,1.0952333202429424e-09,1.1995360257703796e-18,3.150621004356193e-19
9176,7332,0.548897956,0.007411657311869022,5.493266410858154e-05,3.0152427046834972e-05
2027,1990,0.013064161,7.447735224285579e-10,5.546875997106416e-19,7.246528107323375e-21
7234,2990,0.054457456,1.1159762608053567e-09,1.2454030146811055e-18,6.782147987426366e-20
13310,33,3.789686411,0.00035526357670186934,1.26212208931005e-07,4.783046930881225e-07
7317,7764,1.075468541,0.026729773858158713,0.0007144808105083049,0.0007684016348498641
13538,12828,0.259328387,0.0012070699088901826,1.4570177649481537e-06,3.7784606681434985e-07
6323,1816,0.411029075,0.009397694847712596,8.831666845072388e-05,3.630071854038272e-05
10630,6116,0.347527621,0.00014869787646537908,2.2111058465313136e-08,7.684203546242185e-09
12059,2481,6.536426207,0.0027317150344104276,7.462267029223964e-06,4.877655777345155e-05
6475,8722,0.536718086,0.0009784714145071522,9.574063090076272e-07,5.138572816948983e-07
10756,10754,1.703459742,0.00949453038246906,9.014610718362806e-05,0.0001535602644853274
6884,1840,0.081495344,7.366933404247284e-10,5.427170778261447e-19,4.422891495211643e-20
5764,3190,0.01492543,0.003101135554009659,9.617041724342795e-06,1.4353848306375768e-07
8035,388,0.545456426,0.015144645003875582,0.00022936027229341363,0.00012510603439155223
8777,10235,0.402424884,1.3295947436429697e-05,1.7678221823230143e-10,7.114156366539659e-11
1769,862,0.135927997,0.009343095926263562,8.729344148736276e-05,1.1865622652613921e-05
10888,11195,0.088030877,0.0008344309641127694,6.962750338701658e-07,6.12937018647954e-08
13345,2861,0.119650237,0.0029857767014909962,8.914862511166453e-06,1.0666654122834814e-06
756,4174,4.531484044,0.004177586469842875,1.7452228713014255e-05,7.908449594526275e-05
4825,2881,7.93046021,0.023047364850949114,0.0005311810265727646,0.004212509995542262
10595,10400,0.031409429,0.00027115395585359885,7.352446777505544e-08,2.309361550343392e-09
6853,1407,5.165384754,0.016392583772387333,0.00026871680273473655,0.0013880256759896336
5923,7666,1.048342528,0.008746115807176639,7.649454171254506e-05,8.019248123713095e-05
6710,10562,0.174240368,0.01999380711610236,0.0003997523229959053,6.965299186766141e-05
4013,418,10.97568233,0.007117565421636924,5.065973753128161e-05,0.0005560251860645254
2079,6104,3.84911862,0.02241229759329862,0.0005023110834105791,0.0019334549441880331
1758,11250,2.705347217,0.021191472221958288,0.00044907849493402974,0.001214913256484326
6700,45,0.022284389,7.446961898686972e-10,5.545724152049547e-19,1.2358307429096725e-20
3469,6328,0.507616644,0.017222095883265655,0.0002966005866123958,0.00015055939438461568
8630,2051,1.38629969,0.001088270632787318,1.1843329701873093e-06,1.641840429427446e-06
827,6543,0.074665823,0.0045839683999506844,2.1012766291746438e-05,1.568935488679906e-06
8117,547,0.990240003,0.037358390918883794,0.0013956493720481391,0.0013820278383638975
10913,10188,0.115740068,1.7494474413625577e-05,3.0605663500899996e-10,3.542301574779284e-11
2138,2182,0.978700715,0.011028823652839245,0.00012163495116542638,0.00011904421367459288
3244,6056,20.41756605,0.039625719334702054,0.0015701976327925802,0.03205961387909615
7920,6179,0.505641786,0.0013695248194125584,1.8755982309870007e-06,9.483808393347076e-07
11962,4423,0.215592502,0.011737058757427763,0.00013775854827531174,2.9699710094562244e-05
3093,393,0.054233398,0.0018735619719523716,3.510234462746059e-06,1.903719426914232e-07
13774,13651,0.069368163,0.0008047126023761838,6.475623724230501e-07,4.492021220290885e-08
13789,12781,0.253710589,0.0012464926967477195,1.5537440430454023e-06,3.9420131631629034e-07
2401,1402,0.413776307,0.01514318553964356,0.00022931606828806983,9.488555587199735e-05
14008,13554,0.080608034,0.0006035342184955566,3.642535528950422e-07,2.9361762776384363e-08
9677,862,3.245196709,0.0201646967873259,0.0004066149965247915,0.0013195456485522998
8828,10208,0.127532211,0.0036929262607348083,1.3637704367224774e-05,1.7392465909165314e-06
214,8505,0.021571553,0.0012174405573260431,1.4821615106223466e-06,3.1972525580950016e-08
8386,8390,0.06259542,0.001364074248699647,1.8606985559655066e-06,1.164712076040544e-07
5717,97,0.124600829,7.365640369192643e-10,5.425265804828034e-19,6.759926168269252e-20
11382,11500,0.116044839,7.854734984741129e-05,6.169686168051622e-09,7.159602380520775e-10
10841,7249,0.421142918,0.011375027446956867,0.00012939124941902205,5.449220834399275e-05
3320,148,0.601727216,0.00775151624403742,6.0086004081575986e-05,3.615538395657136e-05
10797,194,0.068591483,6.712527373271067e-06,4.505802373691337e-11,3.09059666916409e-12
13401,12275,0.171719221,6.769731404320885e-10,4.582926328664842e-19,7.869765390587167e-20
14227,12806,1.154209699,0.0012070698772276365,1.4570176885103416e-06,1.6817039476931969e-06
5315,3257,0.180172192,1.1076130896463104e-09,1.2268067563558456e-18,2.2103646245304265e-19
7536,2280,14.72326718,0.003614214587286845,1.306254708295702e-05,0.00019232337075370583
3576,246,1.358975161,0.0011201563142244353,1.2547501682968718e-06,1.7051743119760186e-06
10954,10899,0.003606853,0.0014688048589750493,2.1573877137487145e-06,7.781380347497691e-09
5258,1736,49.61700137,0.042014644413095124,0.0017652303451588254,0.087585436454111
4233,608,0.013642933,7.366413244863126e-10,5.42640440940949e-19,7.403207178847824e-21
1774,3915,0.460021913,0.004736845492569282,2.2437705220473925e-05,1.0321836078852501e-05
11298,3057,0.339586059,0.014308791835887414,0.0002047415238027583,6.95273671818334e-05
41,1067,0.046019479,0.0022795902191940012,5.196531567444955e-06,2.391416753408702e-07
3712,1850,0.753469692,0.009072258836203651,8.230588039107523e-05,6.201498634805229e-05
5146,8394,0.162120199,5.035555425802501e-05,2.535681844632901e-09,4.110852452525729e-10
3080,8136,1.013047368,0.0012178353587965736,1.4831229611351793e-06,1.5024738121983598e-06
5891,7356,0.212376789,0.006100254252261208,3.721310194223095e-05,7.903199099220673e-06
720,7406,1.48681192,0.05805100442232337,0.003369919114440607,0.005010435908786139
3931,6218,0.545748754,0.005485884769683499,3.009493170624538e-05,1.642427148039851e-05
4784,8297,0.599187541,1.2798381468447906e-05,1.637985682119108e-10,9.814606130621559e-11
773,6994,0.620213981,0.04218214333293735,0.001779333216160471,0.0011035673375204193
57,2233,0.127542375,0.0018593810799303124,3.457298000402815e-06,4.4095199805412597e-07
3516,8851,0.1944427,6.261421152639356e-05,3.920539485071956e-09,7.623202829340009e-10
4746,3552,0.250369469,1.0516787136267735e-09,1.106028116695665e-18,2.769156722761637e-19
5013,14305,1.681700854,0.006965321752690802,4.851570711850767e-05,8.158890609360822e-05
8503,3338,0.272697525,0.0029669680290471245,8.80289928538778e-06,2.4005288479495157e-06
12104,12107,0.791057211,1.8648056155645047e-05,3.477499983840911e-10,2.750901438469736e-10
218,7125,5.963497355,0.003087613764991305,9.533358761763781e-06,5.685215976004439e-05
7429,6502,0.298236919,2.59911134329304e-05,6.75537977483455e-10,2.01470365072157e-10
5777,9610,0.127002663,0.021197106516659014,0.0004493173246785881,5.706449676621629e-05
14335,4289,0.237673339,0.001207068853742676,1.457015217675658e-06,3.462936717587855e-07
11241,8335,3.083259788,0.0032472285587845377,1.0544493312985906e-05,3.2511412216764345e-05
6084,7866,0.24462382,0.0018618173394984935,3.4663638056572487e-06,8.479551556496137e-07
10634,10655,0.106373045,0.0008968266152064396,8.042979777426392e-07,8.555562497982676e-08
12015,12014,0.368562935,0.0031331023127465574,9.816330102137826e-06,3.617935433372767e-06
6608,2630,0.029624903,7.450041783568585e-10,5.550312257691778e-19,1.644274622538299e-20
11708,11280,0.123507467,7.872292799727333e-05,6.19729939246388e-09,7.654127502038528e-10
13508,13304,0.095574948,0.0008047125899139269,6.475623523659799e-07,6.189073815413621e-08
9225,9226,0.245358435,0.0002199340554101772,4.8370988729166896e-08,1.1868230093991029e-08
6121,1249,3.737821352,0.0013348303360855417,1.7817720261342403e-06,6.659945523680865e-06
7230,2261,0.575297379,0.002740505671371717,7.510371334820547e-06,4.320696944238992e-06
12584,13369,0.418808692,0.0077093763822488415,5.943448420317623e-05,2.48916785888269e-05
1206,8222,3.090082581,0.018378479411316196,0.0003377685054721733,0.001043732575169966
10147,11522,10.48331592,0.033703935578831556,0.0011359552735020276,0.011908578003111762
4020,11033,5.593120068,0.025889437935369068,0.000670262996609327,0.003748861417173443
10828,5309,0.001037727,0.0003498758685132064,1.2241312336787048e-07,1.2703140327317013e-10
6668,5048,0.219576241,1.1119690116295944e-09,1.236475082824497e-18,2.715005507767667e-19
498,12603,2.901688419,0.005643313980703204,3.1846992684800246e-05,9.241004985346259e-05
8951,8943,0.115749638,0.00014898466067890732,2.2196429117609152e-08,2.5692286352559186e-09
6274,8872,0.429404915,0.019661295597373965,0.0003865665445673169,0.00016599357421177242
13076,13077,0.924841662,0.010799102897378086,0.00011662062338815978,0.00010785561115778175
9157,336,0.236422539,0.003314533452849402,1.0986132010057778e-05,2.597369223607033e-06
13387,12593,0.070164096,0.00241413780679492,5.828061350196587e-06,4.0892065606908293e-07
3498,5119,0.063358334,0.0033264741185248486,1.1065430061215669e-05,7.010872136721428e-07
13358,12872,0.132927772,0.0012070688647627175,1.4570152442795556e-06,1.9367779019211708e-07
2046,9695,0.116306024,0.00033933550923586383,1.1514858782836304e-07,1.3392474419531697e-08
6049,6236,0.033010124,0.0011211398453912303,1.2569545529238716e-06,4.149222565438157e-08
10024,5038,0.355387795,0.015101463071944914,0.00022805418691331593,8.104767462764121e-05
1307,9881,25.7013523,0.07655582161460085,0.005860793823086587,0.15063032680481225
2033,1071,0.297067063,0.039689157900937924,0.0015752292548855832,0.0004679487283005386
7966,1426,16.47025669,0.021213906663310148,0.0004500298359196347,0.007412106915754965
6063,8736,0.053041878,0.0011684175085411017,1.3651994742653956e-06,7.241274395964926e-08
10713,591,0.069124401,2.711640936009946e-05,7.352996565844896e-10,5.082714831690855e-11
10881,11200,0.212076446,0.017058281270988525,0.0002909849599201579,6.171105613931953e-05
7466,10711,9.982503288,0.030640169026929422,0.0009388199579988051,0.009371773317563094
7771,6342,0.075604275,0.002827585280900452,7.995238520764887e-06,6.044742118145017e-07
11801,5995,0.113157404,0.00011662565899692058,1.3601544336466003e-08,1.5391154475053955e-09
11969,12920,2.309455355,0.000824841346776565,6.803632473521776e-07,1.571268544942676e-06
8704,5548,8.783051187,0.016682185136391955,0.00027829530092485667,0.0024442818731245848
8090,6209,0.820651081,0.02839849998136555,0.0008064748011916191,0.0006618344173971622
10219,11081,0.007706355,0.0027705398951048186,7.67589131036742e-06,5.915314337910652e-08
10663,5819,0.121599751,0.025267996035839665,0.0006384716236672091,7.763799045849834e-05
3024,9501,0.416255232,3.612944647605199e-05,1.3053369026659055e-09,5.433533152573579e-10
10659,8495,0.089386408,0.004923941431181118,2.4245199217701955e-05,2.167191269314788e-06
13812,13184,0.079406219,0.0012070688418553779,1.4570151889780834e-06,1.1569606718232005e-07
11302,11240,0.002044318,0.0005831253041234711,3.4003512030909063e-07,6.951399170800394e-10
2241,4430,0.534691935,0.01032025886522163,0.00010650774304518563,5.69488312213131e-05
6659,1379,0.937059096,0.003516872387200355,1.2368391387852323e-05,1.1589913652875084e-05
2174,98,0.581713656,0.016937066622277747,0.00028686422576747493,0.00016687283754680726
3195,997,0.338224053,7.418356931084077e-10,5.503201955696316e-19,1.8613152699331347e-19
5512,3156,5.833271333,0.008687129671022427,7.546622192115822e-05,0.0004402149489425084
942,8039,0.546940766,3.525117123219175e-05,1.242645073241303e-09,6.796532482247243e-10
13932,12327,0.01701682,0.0007192553701250278,5.173282874536907e-07,8.803282348507711e-09
9618,9620,0.066116511,0.019000690257787153,0.00036102623027236766,2.386979472509153e-05
5113,7777,1.44031502,8.658960014492602e-05,7.497758853258172e-09,1.079913469268572e-08
11584,1547,0.049895375,0.003561371192270661,1.268336476913535e-05,6.328412414177967e-07
5420,9260,0.027601067,0.001683186664663465,2.83311734810092e-06,7.819706174379582e-08
12794,13353,2.340274875,0.0062888672214647355,3.9549850929213584e-05,9.255752243963394e-05
11538,6390,0.065997974,7.873291216627965e-06,6.198871458183105e-11,4.0911295732651065e-12
1435,8855,0.195583945,0.0005096860433208328,2.597798627560458e-07,5.0808770389386024e-08
3876,9194,0.588260588,0.00029108235720160213,8.47289386740411e-08,4.984269528500736e-08
10234,8663,0.065523376,3.936200587746725e-05,1.5493675066977662e-09,1.0151978970354024e-10
7148,8590,0.195677582,0.0006974205398636785,4.863954094237448e-07,9.51766776119384e-08
1494,1465,0.259475148,2.211544345904702e-09,4.890928393903057e-18,1.2690743688653978e-18
12020,12024,0.005187786,4.5059184979013125e-06,2.030330150972922e-11,1.0532918332595212e-13
13771,13484,0.087575418,0.0006035349438943466,3.6425442850155205e-07,3.1899733834374535e-08
7525,838,0.269657262,1.1007765125668562e-09,1.2117089306188501e-18,3.267461125716271e-19
2667,11345,15.77361416,0.00972003823102595,9.447914321260608e-05,0.0014902775512030313
1078,2174,0.541086012,0.008468532235283665,7.171603822003855e-05,3.8804545116920234e-05
9930,7873,2.370999662,0.0003118237518617151,9.723405222511647e-08,2.305419049606415e-07
11429,11229,0.622435682,0.0029975529600655953,8.985323748398012e-06,5.592786115324913e-06
3388,421,0.188546518,0.0036804826267891407,1.3545952366096694e-05,2.554042151621393e-06
6338,3046,0.147124368,1.0510011087739227e-09,1.1046033306440149e-18,1.6251406691169573e-19
1182,10555,3.007453035,0.01511309013173643,0.00022840549332998905,0.000686918794125948
10010,7408,0.668707576,0.0004757912844432921,2.2637734635219768e-07,1.5138024654049055e-07
6036,8378,0.330065482,0.0002440070599889619,5.953944532445685e-08,1.96519157190295e-08
3469,2774,0.332137598,0.002527918942310711,6.390374178893303e-06,2.122483530098844e-06
5978,1246,0.081845685,7.448457585213608e-10,5.547952039872613e-19,4.540759350505214e-20
5131,8316,0.466522451,1.706524363565834e-05,2.9122254034437746e-10,1.3586185330790536e-10
976,759,1.407866075,0.0001049690106497616,1.1018493196789763e-08,1.5512562769378605e-08
8,3963,0.023813477,0.023818755774933108,0.0005673331266659093,1.3510174363196717e-05
4557,702,0.939679218,0.0020191783532919577,4.077081222402822e-06,3.831148494789968e-06
7670,6812,0.062647057,1.0498472740812493e-05,1.1021792988958297e-10,6.9048289362147095e-12
1792,8572,0.716365527,9.025666217428137e-05,8.146265066842355e-09,5.835703467690213e-09
13595,1222,0.300350273,0.00013006453501180644,1.6916783267837425e-08,5.080960472776802e-09
1237,8116,2.656316964,0.01781566190469632,0.00031739780910244777,0.0008431091846552657
2466,1851,1.198291868,0.0003715549547871099,1.3805308442685128e-07,1.6542788842101334e-07
13401,12275,0.171719221,6.769731404320885e-10,4.582926328664842e-19,7.869765390587167e-20
3224,2281,0.112046125,2.072446698798312e-09,4.295035319360022e-18,4.812420642724279e-19
10645,3734,0.068170351,0.007404837465876419,5.483161789604711e-05,3.7378906378714127e-06
5240,3218,0.906102864,1.0666161314187443e-09,1.137669971802688e-18,1.0308460197372147e-18
2408,10167,8.042624824,0.0122571892228856,0.00015023868764562292,0.0012083133987838691
14256,13329,0.203545374,0.0006297755565124836,3.9661725158060847e-07,8.072960680782703e-08
14198,14200,0.160008142,0.030598165899442017,0.0009362477564097764,0.0001498072639547969
12273,12243,5.803273411,0.04030747882865612,0.001624692849522561,0.009428536814676104
607,5620,11.70546845,0.02428173382870703,0.0005896025977281754,0.006901574605745198
1993,9890,0.136706894,0.0009918076352617756,9.836823853635554e-07,1.344761635855627e-07
4844,4056,2.869315946,5.8516931116128204e-05,3.4242312272496933e-09,9.825201263138694e-09
10929,8346,0.002547853,2.4492338227319882e-05,5.998746318414348e-10,1.5283923803610951e-12
12409,12410,0.123999452,0.009966528223658396,9.933168483297939e-05,1.2317074485526155e-05
10104,5405,1.138972154,0.01735927125066689,0.00030134429835423,0.00034322276459213593
7419,3064,0.651487085,0.001054537911782501,1.112050207386598e-06,7.244863479839401e-07
10319,10316,0.248716232,0.0005248131567999714,2.754288495503514e-07,6.85036256442583e-08
12998,13001,0.282201096,0.0020172529824296344,4.069309595121255e-06,1.1483636277065343e-06
7024,4975,3.127135275,0.008531883452030244,7.279303523902751e-05,0.00022763366827028097
2409,5730,0.308138636,0.006202529329171211,3.8471370079229074e-05,1.185451550126486e-05
7619,407,0.035788699,1.1172851408931373e-09,1.2483260860605978e-18,4.467596654787083e-20
10681,732,0.225697598,3.9306913240210226e-05,1.545033428473414e-09,3.4871033363615435e-10
3415,5158,1.76203014,0.009564321169718218,9.147623943752005e-05,0.000161183890982767
2129,11206,0.559637186,0.013956898446670692,0.00019479501425067878,0.00010901453362207978
10824,11328,0.227465022,0.013456074195024238,0.0001810659327419972,4.118616637460891e-05
3485,7263,0.073389005,0.004768999529511819,2.2743356512483952e-05,1.6691123048114673e-06
1027,8838,0.437890823,4.234765058064428e-05,1.793323509700342e-09,7.852799075679311e-10
6030,4121,0.221542836,0.000689114269114791,4.7487847589761257e-07,1.0520592430571474e-07
185,9171,0.268420647,0.020278782258094083,0.00041122900987119136,0.00011038235689479458
1007,166,0.825188744,0.0027866937374341257,7.765661986254577e-06,6.408136860765959e-06
12694,12698,0.138423425,7.948031071549445e-05,6.317119791431542e-09,8.744373576652396e-10
540,6969,4.75456653,0.004706857765941573,2.2154510028804497e-05,0.00010533509187150321
12400,12405,1.133321394,3.931812697792794e-06,1.5459151090524648e-11,1.7520186663970015e-11
10291,8049,0.356580404,0.00028864774938721163,8.331752322630253e-08,2.970939609231434e-08
4838,18,0.823954521,1.1047877222778652e-09,1.2205559112959134e-18,1.0056825612455427e-18
13945,13278,0.015423363,0.0012070699164165575,1.457017783117875e-06,2.247211416648226e-08
1125,9630,0.31995419,0.05116197478907468,0.002617547664317913,0.0008374953427232298
480,5594,1.572104058,0.0010920212323087628,1.192510371813149e-06,1.8747503947345403e-06
3090,11800,0.834473911,0.00426648859284543,1.8202924912880174e-05,1.5189865943690453e-05
7128,2123,0.186487611,0.0029798406926168823,8.879450553375461e-06,1.6559075206916177e-06
11422,10836,0.018655606,7.580693984790167e-05,5.746692129103382e-09,1.0720802416385382e-10
5770,12555,2.673607316,0.010723141029060256,0.00011498575352911545,0.0003074267518712159
6754,8973,0.047321112,0.001991652006013603,3.966677713058008e-06,1.8770760032752187e-07
1186,11490,3.081812412,0.0012920419660237313,1.669372441966469e-06,5.144692711903014e-06
7200,1135,0.003905159,7.365904039144853e-10,5.425654231389045e-19,2.1188042452597016e-21
4266,12596,2.122782194,0.0026172054009980187,6.8497641110132e-06,1.4540557287959059e-05
7587,9193,0.055666717,0.0010247988855288295,1.050212755781131e-06,5.846189626585833e-08
7754,6055,0.928066632,0.013632100743044186,0.00018583417066850587,0.0001724664928828334
7762,10225,0.077083515,0.0004691050282362596,2.2005952751654192e-07,1.6962961890214275e-08
11261,7987,0.54597805,0.010254406897624146,0.00010515286082204166,5.74111539035397e-05
5669,1552,0.085387188,1.1172333871570889e-09,1.2482104413785017e-18,1.065811796215491e-19
5388,9394,1.183983129,0.017556067901166632,0.0003082155201503734,0.0003649219759540016
2603,8856,0.121360278,0.013105936174743975,0.00017176556301646274,2.0845516478504436e-05
11566,7498,0.00728416,8.747605980904327e-06,7.652061039715316e-11,5.573883694305271e-13
7226,8960,0.027968706,0.002143462132503074,4.5944299134746264e-06,1.2850025948757726e-07
707,1564,1.703722514,0.00019371599556241615,3.7525886936738036e-08,6.393369843193909e-08
3679,7609,0.176112897,0.016418146585627257,0.0002695555373071439,4.74722065775527e-05
13016,13017,0.107627025,3.8051565148417166e-06,1.4479216102442359e-11,1.5583549534379663e-12
1437,11967,1.675574432,0.014192420704558794,0.00020142480545518913,0.000337502253991289
1408,9613,1.660048346,0.012943280348264268,0.000167528506173764,0.0002781054195816077
6167,8974,0.082638517,0.007676264046648701,5.892502971387149e-05,4.869477069735274e-06
4554,12323,0.285514258,0.011307637396277156,0.00012786266348568563,3.650661349101922e-05
12353,12373,0.233855516,0.0007005098015184632,4.907139820234368e-07,1.1475617147450552e-07
1045,12941,3.790002997,0.00999134399185075,9.982695476349209e-05,0.0003783444577350184
3373,6751,0.25715114,0.0025322846214250305,6.4124654039057094e-06,1.6489727888249137e-06
10794,10869,8.929410417,0.019133715967458855,0.00036609908672338996,0.003269048998642024
